,HGNC,name
2191,HGNC:52480,LINC01692
2192,HGNC:52481,LINC01694
2193,HGNC:52483,LINC01695
2194,HGNC:52484,LINC01696
2195,HGNC:52485,LINC01697
2196,HGNC:52486,LINC01698
2197,HGNC:52487,LINC01699
2198,HGNC:52488,LINC01700
2199,HGNC:52489,LINC01701
2200,HGNC:52490,LINC01702
2201,HGNC:52491,LINC01703
2202,HGNC:52492,LINC01704
2203,HGNC:52493,LINC01705
2204,HGNC:52494,LINC01706
2205,HGNC:52495,LINC01707
2206,HGNC:52496,LINC01708
2207,HGNC:52497,LINC01709
2208,HGNC:52498,LINC01710
2209,HGNC:28663,LINC01711
2210,HGNC:52499,LINC01712
2211,HGNC:52500,LINC01713
2212,HGNC:52501,LINC01714
2213,HGNC:52503,LINC01716
2214,HGNC:52504,LINC01717
2215,HGNC:52505,LINC01718
2216,HGNC:52506,LINC01719
2217,HGNC:52507,LINC01720
2218,HGNC:52508,LINC01721
2219,HGNC:52510,LINC01722
2220,HGNC:52511,LINC01723
2221,HGNC:52512,LINC01724
2222,HGNC:52513,LINC01725
2223,HGNC:52514,LINC01726
2224,HGNC:52515,LINC01727
2225,HGNC:52516,LINC01728
2226,HGNC:52517,lnc-GPCPD1-8
2227,HGNC:52518,LINC01730
2228,HGNC:52519,LINC01731
2229,HGNC:52520,LINC01732
2230,HGNC:52521,LINC01733
2231,HGNC:52522,LINC01734
2232,HGNC:52523,LINC01735
2233,HGNC:52524,LINC01736
2234,HGNC:52525,LINC01737
2235,HGNC:52526,LINC01738
2236,HGNC:52527,LINC01739
2237,HGNC:52528,LINC01740
2238,HGNC:52529,LINC01741
2239,HGNC:52530,LINC01742
2240,HGNC:52531,LINC01743
2241,HGNC:52532,LINC01744
2242,HGNC:52533,LINC01745
2243,HGNC:52534,LINC01746
2244,HGNC:52536,LINC01747
2245,HGNC:52535,LINC01748
2246,HGNC:52537,LINC01749
2247,HGNC:52538,LINC01750
2248,HGNC:52539,LINC01751
2249,HGNC:52540,LINC01752
2250,HGNC:52541,LINC01753
2251,HGNC:52542,LINC01754
2252,HGNC:52543,LINC01755
2253,HGNC:52545,LINC01756
2254,HGNC:52546,LINC01757
2255,HGNC:52547,LINC01758
2256,HGNC:52549,LINC01760
2257,HGNC:52551,LINC01761
2258,HGNC:52552,LINC01762
2259,HGNC:52554,LINC01763
2260,HGNC:52555,LINC01765
2261,HGNC:52556,LINC01766
2262,HGNC:52557,LINC01767
2263,HGNC:52558,LINC01768
2264,HGNC:52560,LINC01770
2265,HGNC:52562,LINC01772
2266,HGNC:52564,LINC01774
2267,HGNC:52565,LINC01775
2268,HGNC:52566,LINC01776
2269,HGNC:52567,LINC01777
2270,HGNC:52568,LINC01778
2271,HGNC:52569,LINC01779
2272,HGNC:52570,LINC01780
2273,HGNC:52571,LINC01781
2274,HGNC:52572,LINC01782
2275,HGNC:52573,LINC01783
2276,HGNC:52574,LINC01784
2277,HGNC:25060,LINC01785
2278,HGNC:52575,LINC01786
2279,HGNC:52576,LINC01787
2280,HGNC:52577,LINC01788
2281,HGNC:52578,LINC01789
2282,HGNC:52579,LINC01790
2283,HGNC:52581,LINC01791
2284,HGNC:52582,LINC01792
2285,HGNC:52583,LINC01793
2286,HGNC:52584,LINC01794
2287,HGNC:52585,LINC01795
2288,HGNC:52586,LINC01796
2289,HGNC:52587,LINC01797
2290,HGNC:52588,LINC01798
2291,HGNC:52589,LINC01799
2292,HGNC:52590,lnc-SERTAD2-3
2293,HGNC:52592,LINC01801
2294,HGNC:52591,LINC01802
2295,HGNC:52595,LINC01803
2296,HGNC:52596,LINC01804
2297,HGNC:52597,LINC01805
2298,HGNC:52599,LINC01806
2299,HGNC:52610,LINC01807
2300,HGNC:52611,LINC01808
2301,HGNC:52612,LINC01809
2302,HGNC:52613,LINC01810
2303,HGNC:52615,LINC01811
2304,HGNC:52616,LINC01812
2305,HGNC:52617,LINC01813
2306,HGNC:52618,LINC01814
2307,HGNC:52619,LINC01815
2308,HGNC:52621,LINC01816
2309,HGNC:52622,LINC01817
2310,HGNC:52623,LINC01818
2311,HGNC:52624,LINC01819
2312,HGNC:52625,LINC01820
2313,HGNC:52626,LINC01821
2314,HGNC:52627,LINC01822
2315,HGNC:52628,LINC01823
2316,HGNC:52630,LINC01824
2317,HGNC:52631,LINC01825
2318,HGNC:52632,LINC01826
2319,HGNC:52633,LINC01827
2320,HGNC:52634,LINC01828
2321,HGNC:52635,LINC01829
2322,HGNC:52636,LINC01830
2323,HGNC:52637,LINC01831
2324,HGNC:52638,LINC01832
2325,HGNC:52644,LINC01833
2326,HGNC:52648,LINC01834
2327,HGNC:52652,LINC01836
2328,HGNC:52653,LINC01837
2329,HGNC:52654,LINC01838
2330,HGNC:41330,LINC01839
2331,HGNC:40209,LINC01840
2332,HGNC:52655,LINC01841
2333,HGNC:52656,LINC01842
2334,HGNC:52659,LINC01843
2335,HGNC:52660,lnc-ARHGAP26-4
2336,HGNC:27747,LINC01845
2337,HGNC:52661,LINC01846
2338,HGNC:52662,LINC01847
2339,HGNC:52663,LINC01848
2340,HGNC:52665,LINC01849
2341,HGNC:52666,LINC01850
2342,HGNC:52667,LINC01851
2343,HGNC:52668,LINC01852
2344,HGNC:52669,LINC01853
2345,HGNC:52670,LINC01854
2346,HGNC:52675,LINC01855
2347,HGNC:52672,LINC01856
2348,HGNC:52673,LINC01857
2349,HGNC:52676,LINC01858
2350,HGNC:52677,LINC01859
2351,HGNC:52680,LINC01861
2352,HGNC:52682,LINC01863
2353,HGNC:52683,LINC01864
2354,HGNC:52684,LINC01865
2355,HGNC:52685,LINC01866
2356,HGNC:52687,LINC01867
2357,HGNC:52688,LINC01868
2358,HGNC:52689,LINC01870
2359,HGNC:52690,LINC01871
2360,HGNC:52691,LINC01872
2361,HGNC:52692,LINC01873
2362,HGNC:52693,LINC01874
2363,HGNC:52694,LINC01875
2364,HGNC:52695,LINC01876
2365,HGNC:52696,LINC01877
2366,HGNC:52697,LINC01878
2367,HGNC:52698,LINC01879
2368,HGNC:52699,LINC01880
2369,HGNC:52701,lnc-PTPN2-2
2370,HGNC:52702,LINC01883
2371,HGNC:52703,LINC01884
2372,HGNC:52704,LINC01885
2373,HGNC:52705,LINC01886
2374,HGNC:52706,LINC01887
2375,HGNC:52707,LINC01888
2376,HGNC:52708,LINC01889
2377,HGNC:52709,LINC01890
2378,HGNC:52710,LINC01891
2379,HGNC:52711,LINC01892
2380,HGNC:52712,LINC01893
2381,HGNC:52713,LINC01894
2382,HGNC:52714,LINC01895
2383,HGNC:52715,LINC01896
2384,HGNC:52716,LINC01897
2385,HGNC:52717,LINC01898
2386,HGNC:52718,LINC01899
2387,HGNC:52719,LINC01900
2388,HGNC:52720,LINC01901
2389,HGNC:52721,LINC01902
2390,HGNC:52722,LINC01903
2391,HGNC:52723,LINC01904
2392,HGNC:52724,LINC01905
2393,HGNC:52725,LINC01906
2394,HGNC:52726,LINC01907
2395,HGNC:52727,LINC01908
2396,HGNC:52728,LINC01909
2397,HGNC:52729,LINC01910
2398,HGNC:52730,LINC01911
2399,HGNC:52731,LINC01912
2400,HGNC:52732,LINC01913
2401,HGNC:52733,LINC01914
2402,HGNC:52734,LINC01915
2403,HGNC:52735,LINC01916
2404,HGNC:52736,LINC01917
2405,HGNC:52737,LINC01918
2406,HGNC:52739,LINC01919
2407,HGNC:52738,LINC01920
2408,HGNC:52741,LINC01922
2409,HGNC:52742,LINC01923
2410,HGNC:27600,LINC01924
2411,HGNC:52745,LINC01925
2412,HGNC:52748,LINC01926
2413,HGNC:52749,LINC01927
2414,HGNC:52750,LINC01928
2415,HGNC:52751,LINC01929
2416,HGNC:52743,LINC01931
2417,HGNC:52755,LINC01932
2418,HGNC:52756,LINC01933
2419,HGNC:52757,LINC01934
2420,HGNC:52758,LINC01935
2421,HGNC:52759,LINC01936
2422,HGNC:52760,LINC01937
2423,HGNC:52761,LINC01938
2424,HGNC:52762,LINC01939
2425,HGNC:52763,LINC01940
2426,HGNC:52764,LINC01941
2427,HGNC:52766,LINC01942
2428,HGNC:52767,LINC01943
2429,HGNC:52768,LINC01944
2430,HGNC:52769,LINC01945
2431,HGNC:52770,LINC01946
2432,HGNC:52771,LINC01947
2433,HGNC:52772,LINC01948
2434,HGNC:52773,LINC01950
2435,HGNC:52774,LINC01951
2436,HGNC:52776,LINC01953
2437,HGNC:52779,LINC01954
2438,HGNC:52780,LINC01955
2439,HGNC:52777,LINC01956
2440,HGNC:52783,LINC01957
2441,HGNC:52784,LINC01958
2442,HGNC:52785,LINC01960
2443,HGNC:52786,LINC01961
2444,HGNC:52787,LINC01962
2445,HGNC:25283,LINC01963
2446,HGNC:52789,LINC01964
2447,HGNC:52790,LINC01965
2448,HGNC:52792,LINC01966
2449,HGNC:52793,LINC01967
2450,HGNC:52794,LINC01968
2451,HGNC:52796,LINC01970
2452,HGNC:52797,LINC01971
2453,HGNC:52798,LINC01972
2454,HGNC:52800,LINC01973
2455,HGNC:52801,LINC01974
2456,HGNC:52802,LINC01975
2457,HGNC:52803,LINC01976
2458,HGNC:52804,LINC01977
2459,HGNC:52806,LINC01978
2460,HGNC:52807,LINC01979
2461,HGNC:52808,LINC01980
2462,HGNC:52809,LINC01981
2463,HGNC:52812,LINC01982
2464,HGNC:52813,LINC01983
2465,HGNC:52816,LINC01985
2466,HGNC:52817,LINC01986
2467,HGNC:52819,LINC01987
2468,HGNC:52820,LINC01988
2469,HGNC:52821,LINC01989
2470,HGNC:52822,LINC01990
2471,HGNC:52823,LINC01991
2472,HGNC:52824,LINC01992
2473,HGNC:52826,LINC01993
2474,HGNC:52827,LINC01994
2475,HGNC:52828,LINC01995
2476,HGNC:52830,LINC01996
2477,HGNC:52831,LINC01997
2478,HGNC:52832,LINC01998
2479,HGNC:52834,LINC01999
2480,HGNC:52835,LINC02000
2481,HGNC:52837,LINC02002
2482,HGNC:27099,LINC02003
2483,HGNC:52838,LINC02004
2484,HGNC:52839,LINC02005
2485,HGNC:52842,LINC02006
2486,HGNC:52844,LINC02008
2487,HGNC:52845,LINC02009
2488,HGNC:52846,LINC02010
2489,HGNC:27191,LINC02011
2490,HGNC:52847,LINC02012
2491,HGNC:52848,LINC02013
2492,HGNC:52849,LINC02014
2493,HGNC:52850,LINC02015
2494,HGNC:52851,LINC02016
2495,HGNC:52852,LINC02017
2496,HGNC:52853,LINC02018
2497,HGNC:52854,LINC02019
2498,HGNC:52855,LINC02020
2499,HGNC:52856,LINC02021
2500,HGNC:52857,LINC02022
2501,HGNC:52858,LINC02023
2502,HGNC:52859,LINC02024
2503,HGNC:52860,LINC02025
2504,HGNC:52861,lnc-CPN2-4
2505,HGNC:52862,LINC02027
2506,HGNC:27718,lnc-CPN2-4
2507,HGNC:52863,LINC02029
2508,HGNC:52864,LINC02030
2509,HGNC:52865,LINC02031
2510,HGNC:52866,LINC02032
2511,HGNC:52867,LINC02033
2512,HGNC:52868,LINC02034
2513,HGNC:52875,LINC02035
2514,HGNC:52876,LINC02036
2515,HGNC:52877,LINC02037
2516,HGNC:52878,LINC02038
2517,HGNC:52879,LINC02039
2518,HGNC:52880,LINC02040
2519,HGNC:52881,LINC02041
2520,HGNC:52882,LINC02042
2521,HGNC:52883,LINC02043
2522,HGNC:52884,LINC02044
2523,HGNC:52885,LINC02045
2524,HGNC:52886,LINC02046
2525,HGNC:52887,LINC02047
2526,HGNC:52888,LINC02048
2527,HGNC:52889,LINC02049
2528,HGNC:52890,LINC02050
2529,HGNC:52891,LINC02051
2530,HGNC:27372,LINC02052
2531,HGNC:52893,LINC02053
2532,HGNC:52894,lnc-CHRD-10
2533,HGNC:52895,LINC02055
2534,HGNC:52900,LINC02057
2535,HGNC:52901,LINC02058
2536,HGNC:52902,LINC02059
2537,HGNC:52904,LINC02060
2538,HGNC:52906,LINC02061
2539,HGNC:52908,LINC02063
2540,HGNC:52909,LINC02064
2541,HGNC:52910,LINC02065
2542,HGNC:52911,LINC02066
2543,HGNC:52913,LINC02067
2544,HGNC:52914,LINC02068
2545,HGNC:52915,LINC02069
2546,HGNC:52916,LINC02070
2547,HGNC:52917,LINC02071
2548,HGNC:52919,LINC02073
2549,HGNC:52920,LINC02074
2550,HGNC:52921,LINC02075
2551,HGNC:52924,LINC02076
2552,HGNC:52925,LINC02077
2553,HGNC:52926,LINC02078
2554,HGNC:52927,LINC02079
2555,HGNC:52928,LINC02080
2556,HGNC:52931,LINC02082
2557,HGNC:52934,LINC02084
2558,HGNC:52936,LINC02086
2559,HGNC:52938,LINC02087
2560,HGNC:52939,LINC02088
2561,HGNC:52940,LINC02089
2562,HGNC:52941,LINC02090
2563,HGNC:52942,LINC02091
2564,HGNC:52943,LINC02092
2565,HGNC:52944,LINC02093
2566,HGNC:52945,LINC02094
2567,HGNC:52947,LINC02096
2568,HGNC:52948,LINC02097
2569,HGNC:52950,LINC02098
2570,HGNC:52953,LINC02099
2571,HGNC:52955,LINC02100
2572,HGNC:52956,LINC02101
2573,HGNC:52957,LINC02102
2574,HGNC:52958,LINC02103
2575,HGNC:52959,LINC02104
2576,HGNC:52960,LINC02105
2577,HGNC:52961,LINC02106
2578,HGNC:52963,LINC02108
2579,HGNC:52964,LINC02109
2580,HGNC:52965,lnc-WDR70-7
2581,HGNC:52966,LINC02111
2582,HGNC:27756,LINC02112
2583,HGNC:52967,LINC02113
2584,HGNC:52968,LINC02114
2585,HGNC:52970,LINC02115
2586,HGNC:52971,LINC02116
2587,HGNC:52972,LINC02117
2588,HGNC:52974,LINC02118
2589,HGNC:52975,LINC02119
2590,HGNC:27971,LINC02120
2591,HGNC:52977,LINC02121
2592,HGNC:52979,LINC02122
2593,HGNC:52980,LINC02123
2594,HGNC:52981,LINC02124
2595,HGNC:52982,LINC02125
2596,HGNC:52983,LINC02126
2597,HGNC:52985,LINC02127
2598,HGNC:52986,lnc-CYLD-2
2599,HGNC:52988,LINC02129
2600,HGNC:52989,LINC02130
2601,HGNC:52991,LINC02131
2602,HGNC:52992,LINC02132
2603,HGNC:52993,LINC02133
2604,HGNC:52994,LINC02134
2605,HGNC:27094,LINC02135
2606,HGNC:52995,LINC02136
2607,HGNC:52997,LINC02137
2608,HGNC:52998,LINC02138
2609,HGNC:52999,LINC02139
2610,HGNC:53000,LINC02140
2611,HGNC:53001,LINC02141
2612,HGNC:53002,LINC02142
2613,HGNC:53003,LINC02143
2614,HGNC:53004,LINC02144
2615,HGNC:53005,LINC02145
2616,HGNC:53006,LINC02146
2617,HGNC:53007,LINC02147
2618,HGNC:53008,LINC02148
2619,HGNC:53010,lnc-ANKH-2
2620,HGNC:53012,LINC02150
2621,HGNC:53013,LINC02151
2622,HGNC:53014,LINC02152
2623,HGNC:27823,LINC02153
2624,HGNC:53015,LINC02154
2625,HGNC:53016,LINC02155
2626,HGNC:53017,LINC02156
2627,HGNC:53018,LINC02157
2628,HGNC:27749,LINC02159
2629,HGNC:53021,LINC02160
2630,HGNC:53022,LINC02161
2631,HGNC:53023,LINC02162
2632,HGNC:53025,LINC02164
2633,HGNC:53026,LINC02165
2634,HGNC:53027,LINC02166
2635,HGNC:53028,LINC02167
2636,HGNC:53030,LINC02168
2637,HGNC:53031,LINC02169
2638,HGNC:53033,LINC02171
2639,HGNC:53034,LINC02172
2640,HGNC:53035,LINC02173
2641,HGNC:53037,LINC02174
2642,HGNC:27550,LINC02175
2643,HGNC:53038,LINC02176
2644,HGNC:53039,LINC02177
2645,HGNC:53040,LINC02178
2646,HGNC:53041,LINC02179
2647,HGNC:53042,LINC02180
2648,HGNC:53043,LINC02181
2649,HGNC:53044,LINC02182
2650,HGNC:53045,LINC02183
2651,HGNC:53046,LINC02184
2652,HGNC:53047,LINC02185
2653,HGNC:53048,LINC02186
2654,HGNC:53050,LINC02188
2655,HGNC:53051,LINC02189
2656,HGNC:53052,LINC02190
2657,HGNC:53053,LINC02191
2658,HGNC:53054,LINC02192
2659,HGNC:53055,lnc-GAS8-1
2660,HGNC:53057,LINC2194
2661,HGNC:53058,LINC02195
2662,HGNC:53062,LINC02196
2663,HGNC:53063,LINC02197
2664,HGNC:53064,LINC02198
2665,HGNC:53065,LINC02199
2666,HGNC:53066,LINC02200
2667,HGNC:53067,LINC02201
2668,HGNC:53068,LINC02202
2669,HGNC:53069,lnc-LINC02203-1
2670,HGNC:53070,LINC02204
2671,HGNC:53071,LINC02205
2672,HGNC:53073,LINC02207
2673,HGNC:52978,LINC02208
2674,HGNC:27827,LINC02209
2675,HGNC:53078,LINC02211
2676,HGNC:53079,LINC02212
2677,HGNC:53080,LINC02213
2678,HGNC:53081,LINC02214
2679,HGNC:53082,LINC02215
2680,HGNC:53083,LINC02216
2681,HGNC:53084,LINC02217
2682,HGNC:53085,LINC02218
2683,HGNC:53086,LINC02219
2684,HGNC:53087,LINC02220
2685,HGNC:53090,LINC02221
2686,HGNC:53091,LINC02222
2687,HGNC:53092,LINC02223
2688,HGNC:53093,LINC02224
2689,HGNC:53094,LINC02225
2690,HGNC:53095,LINC02226
2691,HGNC:53096,LINC02227
2692,HGNC:53097,LINC02228
2693,HGNC:53098,LINC02229
2694,HGNC:53099,LINC02230
2695,HGNC:53100,LINC02231
2696,HGNC:53103,LINC02232
2697,HGNC:53104,LINC02233
2698,HGNC:53105,lnc-LNPEP-8
2699,HGNC:53106,LINC02235
2700,HGNC:53107,lnc-PAPD7-2
2701,HGNC:53108,LINC02237
2702,HGNC:53116,LINC02238
2703,HGNC:27969,LINC02239
2704,HGNC:53118,LINC02240
2705,HGNC:53126,LINC02241
2706,HGNC:53127,LINC02242
2707,HGNC:53129,LINC02243
2708,HGNC:53929,lnc-TTC23-2
2709,HGNC:53134,lnc-SERTAD2-3
2710,HGNC:53140,LINC02247
2711,HGNC:53147,LINC02248
2712,HGNC:32351,LINC02249
2713,HGNC:53148,LINC02250
2714,HGNC:53149,LINC02251
2715,HGNC:53150,LINC02252
2716,HGNC:53151,LINC02253
2717,HGNC:53152,LINC02254
2718,HGNC:53157,lnc-GOLGA8N-1
2719,HGNC:53159,LINC02257
2720,HGNC:53165,LINC02258
2721,HGNC:53172,LINC02259
2722,HGNC:27956,LINC02260
2723,HGNC:53173,LINC02261
2724,HGNC:53174,LINC02262
2725,HGNC:53175,LINC02263
2726,HGNC:53176,LINC02264
2727,HGNC:53179,LINC02265
2728,HGNC:53180,LINC02266
2729,HGNC:53181,LINC02267
2730,HGNC:53183,LINC02268
2731,HGNC:53184,LINC02269
2732,HGNC:53185,LINC02270
2733,HGNC:53186,LINC02271
2734,HGNC:53187,LINC02272
2735,HGNC:53188,LINC02273
2736,HGNC:53190,LINC02274
2737,HGNC:53191,LINC02275
2738,HGNC:53193,lnc-FSCB-1
2739,HGNC:53194,LINC02278
2740,HGNC:53195,LINC02279
2741,HGNC:53196,LINC02280
2742,HGNC:53197,LINC02281
2743,HGNC:53199,LINC02282
2744,HGNC:53200,LINC02283
2745,HGNC:53201,LINC02284
2746,HGNC:53202,LINC02285
2747,HGNC:53203,LINC02286
2748,HGNC:53204,LINC02287
2749,HGNC:27505,LINC02288
2750,HGNC:53205,LINC02289
2751,HGNC:53206,LINC02290
2752,HGNC:53207,LINC02291
2753,HGNC:53208,LINC02292
2754,HGNC:53209,LINC02293
2755,HGNC:53210,LINC02294
2756,HGNC:53211,LINC02295
2757,HGNC:53212,LINC02296
2758,HGNC:53214,LINC02297
2759,HGNC:53216,LINC02298
2760,HGNC:53218,LINC02299
2761,HGNC:53219,LINC02300
2762,HGNC:53220,LINC02301
2763,HGNC:53221,lnc-FSCB-1
2764,HGNC:53222,LINC02303
2765,HGNC:53223,LINC02304
2766,HGNC:53224,LINC02305
2767,HGNC:53225,LINC02306
2768,HGNC:53226,LINC02307
2769,HGNC:53227,LINC02308
2770,HGNC:53228,LINC02309
2771,HGNC:53230,LINC02311
2772,HGNC:53231,LINC02312
2773,HGNC:53232,LINC02313
2774,HGNC:53233,LINC02314
2775,HGNC:53234,LINC02315
2776,HGNC:53235,LINC02316
2777,HGNC:53236,LINC02317
2778,HGNC:53237,LINC02318
2779,HGNC:53238,LINC02319
2780,HGNC:53239,LINC02320
2781,HGNC:53240,LINC02321
2782,HGNC:53241,LINC02322
2783,HGNC:53242,LINC02323
2784,HGNC:53244,LINC02324
2785,HGNC:53245,LINC02325
2786,HGNC:53246,LINC02326
2787,HGNC:53247,LINC02327
2788,HGNC:53248,LINC02328
2789,HGNC:53249,LINC02329
2790,HGNC:53250,LINC02330
2791,HGNC:53251,LINC02331
2792,HGNC:53252,LINC02332
2793,HGNC:53253,LINC02333
2794,HGNC:53254,LINC02334
2795,HGNC:53255,LINC02335
2796,HGNC:53256,LINC02336
2797,HGNC:53257,LINC02337
2798,HGNC:53258,LINC02338
2799,HGNC:53259,LINC02339
2800,HGNC:53260,lnc-USP12-9
2801,HGNC:53261,LINC02341
2802,HGNC:53262,LINC02342
2803,HGNC:53263,LINC02343
2804,HGNC:53264,LINC02344
2805,HGNC:53267,LINC02345
2806,HGNC:53268,LINC02346
2807,HGNC:53269,LINC02347
2808,HGNC:53271,LINC02349
2809,HGNC:53272,LINC02350
2810,HGNC:53273,LINC02351
2811,HGNC:53274,LINC02352
2812,HGNC:53275,LINC02353
2813,HGNC:53276,LINC02354
2814,HGNC:53277,LINC02355
2815,HGNC:53278,LINC02356
2816,HGNC:53279,LINC02357
2817,HGNC:53281,LINC02358
2818,HGNC:53280,lnc-TMEM132B-4
2819,HGNC:53282,LINC02360
2820,HGNC:53283,LINC02361
2821,HGNC:53284,LINC02362
2822,HGNC:53286,LINC02363
2823,HGNC:53288,LINC02364
2824,HGNC:53285,LINC02365
2825,HGNC:53289,LINC02366
2826,HGNC:53290,LINC02367
2827,HGNC:53291,LINC02368
2828,HGNC:53292,LINC02369
2829,HGNC:27885,LINC02370
2830,HGNC:53293,LINC02371
2831,HGNC:53294,LINC02372
2832,HGNC:53295,LINC02373
2833,HGNC:53296,LINC02374
2834,HGNC:53297,LINC02375
2835,HGNC:53298,LINC02376
2836,HGNC:53300,LINC02377
2837,HGNC:53301,LINC02378
2838,HGNC:53302,LINC02379
2839,HGNC:53303,LINC02380
2840,HGNC:53304,lnc-HOXC4-4
2841,HGNC:53305,LINC02382
2842,HGNC:53306,LINC02383
2843,HGNC:53308,LINC02384
2844,HGNC:53309,LINC02385
2845,HGNC:53312,LINC02386
2846,HGNC:53313,LINC02387
2847,HGNC:53315,LINC02388
2848,HGNC:53316,LINC02389
2849,HGNC:53317,LINC02390
2850,HGNC:53318,LINC02391
2851,HGNC:53319,LINC02392
2852,HGNC:53320,LINC02393
2853,HGNC:53321,LINC02394
2854,HGNC:53322,LINC02395
2855,HGNC:27463,LINC02396
2856,HGNC:53323,LINC02397
2857,HGNC:53325,LINC02398
2858,HGNC:53326,LINC02399
2859,HGNC:53327,LINC02400
2860,HGNC:53328,LINC02401
2861,HGNC:53329,LINC02402
2862,HGNC:53330,LINC02403
2863,HGNC:53331,LINC02404
2864,HGNC:53333,LINC02405
2865,HGNC:53334,LINC02406
2866,HGNC:53337,LINC02408
2867,HGNC:53338,LINC02409
2868,HGNC:53339,LINC02410
2869,HGNC:53340,LINC02411
2870,HGNC:53341,LINC02412
2871,HGNC:53342,LINC02413
2872,HGNC:53343,LINC02414
2873,HGNC:53344,LINC02415
2874,HGNC:53345,LINC02416
2875,HGNC:53347,LINC02417
2876,HGNC:53348,LINC02418
2877,HGNC:53349,LINC02419
2878,HGNC:53350,LINC02420
2879,HGNC:53351,LINC02421
2880,HGNC:53352,LINC02422
2881,HGNC:53353,LINC02423
2882,HGNC:53354,LINC02424
2883,HGNC:53356,LINC02425
2884,HGNC:53357,LINC02426
2885,HGNC:53358,LINC02427
2886,HGNC:53359,LINC02428
2887,HGNC:53360,LINC02429
2888,HGNC:53361,LINC02430
2889,HGNC:53362,LINC02431
2890,HGNC:53363,LINC02432
2891,HGNC:27959,LINC02433
2892,HGNC:53365,LINC02434
2893,HGNC:53366,lnc-SPRY1-11
2894,HGNC:53368,LINC02436
2895,HGNC:53369,LINC02437
2896,HGNC:53370,LINC02438
2897,HGNC:53371,LINC02439
2898,HGNC:53372,LINC02440
2899,HGNC:53373,LINC02441
2900,HGNC:53374,LINC02442
2901,HGNC:53375,LINC02443
2902,HGNC:53376,LINC02444
2903,HGNC:53377,LINC02445
2904,HGNC:53378,LINC02446
2905,HGNC:53379,LINC02447
2906,HGNC:53380,LINC02448
2907,HGNC:53381,LINC02449
2908,HGNC:53382,LINC02450
2909,HGNC:53383,LINC02451
2910,HGNC:53384,LINC02452
2911,HGNC:53392,LINC02453
2912,HGNC:53387,LINC02454
2913,HGNC:53388,LINC02455
2914,HGNC:53389,LINC02456
2915,HGNC:53393,lnc-MAP1LC3B2-28
2916,HGNC:53394,LINC02458
2917,HGNC:53395,LINC02459
2918,HGNC:53396,LINC02460
2919,HGNC:53398,LINC02461
2920,HGNC:53399,LINC02462
2921,HGNC:53400,LINC02463
2922,HGNC:53401,LINC02464
2923,HGNC:53403,LINC02465
2924,HGNC:53405,LINC02466
2925,HGNC:53406,LINC02468
2926,HGNC:53408,LINC02469
2927,HGNC:53409,LINC02470
2928,HGNC:53410,LINC02471
2929,HGNC:53411,LINC02472
2930,HGNC:53412,LINC02473
2931,HGNC:53417,LINC02474
2932,HGNC:53418,LINC02475
2933,HGNC:53419,LINC02476
2934,HGNC:53425,LINC02477
2935,HGNC:53453,LINC02479
2936,HGNC:53454,LINC02480
2937,HGNC:27958,LINC002481
2938,HGNC:53458,LINC02482
2939,HGNC:53457,LINC02483
2940,HGNC:53459,LINC02484
2941,HGNC:53460,LINC02485
2942,HGNC:53466,LINC02487
2943,HGNC:53467,LINC02488
2944,HGNC:53470,LINC02489
2945,HGNC:53471,LINC02490
2946,HGNC:53476,LINC02492
2947,HGNC:53477,LINC02493
2948,HGNC:53479,LINC02494
2949,HGNC:53480,LINC02496
2950,HGNC:53482,LINC02497
2951,HGNC:53483,LINC02498
2952,HGNC:53484,LINC02499
2953,HGNC:53488,LINC02500
2954,HGNC:53489,LINC02501
2955,HGNC:53491,LINC02502
2956,HGNC:53492,LINC02503
2957,HGNC:53493,LINC02504
2958,HGNC:53494,LINC02505
2959,HGNC:53495,LINC02506
2960,HGNC:53496,LINC02507
2961,HGNC:53497,LINC02508
2962,HGNC:53498,LINC02509
2963,HGNC:53499,LINC02510
2964,HGNC:53500,LINC02511
2965,HGNC:53501,LINC02512
2966,HGNC:53502,LINC02513
2967,HGNC:53503,LINC02514
2968,HGNC:53504,LINC02515
2969,HGNC:53505,LINC02516
2970,HGNC:53506,LINC02517
2971,HGNC:53509,LINC02518
2972,HGNC:53510,LINC02519
2973,HGNC:53511,LINC02520
2974,HGNC:53560,LINC02521
2975,HGNC:53541,LINC02522
2976,HGNC:53542,LINC02523
2977,HGNC:53544,lnc-AHI1-2
2978,HGNC:53545,LINC02525
2979,HGNC:53550,LINC02526
2980,HGNC:53553,LINC02527
2981,HGNC:53555,LINC02529
2982,HGNC:53556,LINC02530
2983,HGNC:53557,LINC02531
2984,HGNC:53549,LINC02532
2985,HGNC:53566,LINC02533
2986,HGNC:53567,LINC02534
2987,HGNC:53569,LINC02535
2988,HGNC:53570,LINC02536
2989,HGNC:27784,LINC02537
2990,HGNC:53571,LINC02538
2991,HGNC:53572,LINC02539
2992,HGNC:53573,LINC02540
2993,HGNC:53574,LINC02541
2994,HGNC:53576,LINC02542
2995,HGNC:53577,LINC02543
2996,HGNC:53578,LINC02544
2997,HGNC:53580,LINC02545
2998,HGNC:53581,LINC02546
2999,HGNC:53582,LINC02547
3000,HGNC:53583,LINC02548
3001,HGNC:53584,LINC02549
3002,HGNC:53585,LINC02550
3003,HGNC:53586,LINC02551
3004,HGNC:53587,LINC02552
