,HSAL,name
28675,HSALNT0211646,PSMA3-AS1:15
28676,HSALNT0211648,PSMA3-AS1:25
28677,HSALNT0211665,PSMA3-AS1:21
28678,HSALNT0377278,PSMA3-AS1:7
28679,HSALNT0377280,PSMA3-AS1:13
28680,HSALNT0377281,PSMA3-AS1:11
28681,HSALNT0377282,PSMA3-AS1:5
28682,HSALNT0377283,PSMA3-AS1:6
28683,HSALNT0377284,PSMA3-AS1:10
28684,HSALNT0377286,PSMA3-AS1:23
28685,HSALNT0377287,PSMA3-AS1:16
28686,HSALNT0377289,PSMA3-AS1:17
28687,HSALNT0211636,lnc-ARID4A-4:1
28688,HSALNT0211675,lnc-ARID4A-3:1
28689,HSALNT0377293,lnc-ARID4A-3:2
28690,HSALNT0377297,lnc-TIMM9-1:1
28691,HSALNT0211685,lnc-TOMM20L-1:1
28692,HSALNT0211734,LINC01500:4
28693,HSALNT0211744,LINC01500:5
28694,HSALNT0377303,LINC01500:1
28695,HSALNT0377304,LINC01500:3
28696,HSALNT0211795,lnc-RTN1-1:1
28697,HSALNT0211798,lnc-DHRS7-2:2
28698,HSALNT0377349,lnc-DHRS7-2:1
28699,HSALNT0211825,lnc-DHRS7-1:2
28700,HSALNT0211828,lnc-DHRS7-1:6
28701,HSALNT0377366,lnc-DHRS7-1:1
28702,HSALNT0377367,lnc-DHRS7-1:5
28703,HSALNT0211839,LINC02322:7
28704,HSALNT0377377,lnc-SIX6-1:1
28705,HSALNT0211870,SALRNA1:7
28706,HSALNT0377394,lnc-TMEM30B-1:1
28707,HSALNT0377395,lnc-TMEM30B-1:3
28708,HSALNT0377415,lnc-TMEM30B-2:1
28709,HSALNT0377422,LINC01303:38
28710,HSALNT0377424,LINC01303:29
28711,HSALNT0211983,lnc-PRKCH-3:4
28712,HSALNT0377430,lnc-PRKCH-3:2
28713,HSALNT0377432,HIF1A-AS2:5
28714,HSALNT0377437,HIF1A-AS1:7
28715,HSALNT0212012,lnc-KCNH5-4:1
28716,HSALNT0377461,lnc-KCNH5-3:1
28717,HSALNT0377463,LINC00644:1
28718,HSALNT0212076,lnc-KCNH5-1:1
28719,HSALNT0377486,lnc-GPHB5-2:1
28720,HSALNT0212106,lnc-RHOJ-1:1
28721,HSALNT0212117,lnc-SYNE2-3:3
28722,HSALNT0212150,lnc-ESR2-1:2
28723,HSALNT0377506,lnc-ESR2-1:1
28724,HSALNT0377515,lnc-ESR2-42:1
28725,HSALNT0212164,lnc-ZBTB25-2:1
28726,HSALNT0212165,lnc-ZBTB25-1:2
28727,HSALNT0377519,lnc-ZBTB25-3:1
28728,HSALNT0377521,lnc-ZBTB25-4:1
28729,HSALNT0377522,lnc-ZBTB25-4:2
28730,HSALNT0212223,lnc-MAX-4:1
28731,HSALNT0212235,lnc-FNTB-1:2
28732,HSALNT0212262,LINC02324:5
28733,HSALNT0212274,lnc-MAX-2:3
28734,HSALNT0377546,lnc-MAX-2:1
28735,HSALNT0377561,FUT8-AS1:2
28736,HSALNT0212329,lnc-MAX-6:2
28737,HSALNT0212331,lnc-MAX-14:1
28738,HSALNT0377589,LINC02290:20
28739,HSALNT0377590,LINC02290:23
28740,HSALNT0377591,LINC02290:21
28741,HSALNT0377592,LINC02290:24
28742,HSALNT0377593,LINC02290:22
28743,HSALNT0212366,lnc-ATP6V1D-8:9
28744,HSALNT0212368,lnc-ATP6V1D-8:1
28745,HSALNT0377619,lnc-ATP6V1D-8:8
28746,HSALNT0212391,lnc-ATP6V1D-2:1
28747,HSALNT0212475,lnc-ZFYVE26-1:1
28748,HSALNT0212532,lnc-ZFP36L1-2:1
28749,HSALNT0377679,lnc-ZFP36L1-2:12
28750,HSALNT0212593,ACTN1-AS1:4
28751,HSALNT0377709,ACTN1-AS1:1
28752,HSALNT0212604,lnc-EXD2-8:1
28753,HSALNT0212610,lnc-DCAF5-1:2
28754,HSALNT0377729,lnc-DCAF5-1:1
28755,HSALNT0377730,lnc-DCAF5-1:3
28756,HSALNT0377733,lnc-DCAF5-2:1
28757,HSALNT0212679,lnc-PLEKHD1-4:1
28758,HSALNT0212706,lnc-SMOC1-2:1
28759,HSALNT0212714,lnc-SMOC1-2:2
28760,HSALNT0212716,lnc-SMOC1-2:3
28761,HSALNT0377753,lnc-ADAM21-3:1
28762,HSALNT0377768,lnc-ADAM20-1:1
28763,HSALNT0212761,lnc-MED6-1:1
28764,HSALNT0377776,lnc-MED6-1:2
28765,HSALNT0377779,LINC01269:3
28766,HSALNT0212795,lnc-PCNX1-2:17
28767,HSALNT0377795,lnc-PCNX1-2:18
28768,HSALNT0377805,lnc-PCNX1-4:2
28769,HSALNT0212809,lnc-MAP3K9-11:1
28770,HSALNT0377814,lnc-MAP3K9-10:1
28771,HSALNT0212839,lnc-PCNX1-1:3
28772,HSALNT0212840,lnc-PCNX1-3:1
28773,HSALNT0377828,lnc-SIPA1L1-4:1
28774,HSALNT0377865,lnc-MAP3K9-3:7
28775,HSALNT0377866,lnc-MAP3K9-3:17
28776,HSALNT0212929,lnc-RGS6-1:1
28777,HSALNT0212956,lnc-DPF3-1:1
28778,HSALNT0377917,lnc-ZFYVE1-1:3
28779,HSALNT0377920,lnc-NUMB-3:3
28780,HSALNT0213006,lnc-NUMB-2:1
28781,HSALNT0213016,lnc-NUMB-1:3
28782,HSALNT0213017,lnc-NUMB-1:1
28783,HSALNT0213018,lnc-NUMB-1:5
28784,HSALNT0377923,lnc-NUMB-1:7
28785,HSALNT0377924,lnc-NUMB-1:8
28786,HSALNT0377927,lnc-NUMB-1:14
28787,HSALNT0377929,lnc-NUMB-1:9
28788,HSALNT0213020,lnc-RIOX1-3:1
28789,HSALNT0213022,lnc-RIOX1-3:2
28790,HSALNT0213028,lnc-NUMB-4:1
28791,HSALNT0377940,lnc-HEATR4-1:14
28792,HSALNT0377942,lnc-HEATR4-1:4
28793,HSALNT0213047,lnc-PNMA1-1:1
28794,HSALNT0377949,lnc-PTGR2-1:2
28795,HSALNT0377958,lnc-PTGR2-1:1
28796,HSALNT0213077,LINC02274:3
28797,HSALNT0377964,lnc-FAM161B-1:2
28798,HSALNT0213083,lnc-PTGR2-3:1
28799,HSALNT0213117,lnc-SYNDIG1L-2:2
28800,HSALNT0213140,lnc-NPC2-2:1
28801,HSALNT0213141,lnc-NPC2-1:1
28802,HSALNT0213152,lnc-LTBP2-1:1
28803,HSALNT0377982,lnc-LTBP2-1:2
28804,HSALNT0213199,lnc-MLH3-1:1
28805,HSALNT0377992,lnc-ZC2HC1C-1:5
28806,HSALNT0213231,lnc-ZC2HC1C-3:1
28807,HSALNT0213246,lnc-FOS-1:1
28808,HSALNT0213252,lnc-FOS-1:3
28809,HSALNT0213244,lnc-TMED10-3:1
28810,HSALNT0378013,LINC01220:3
28811,HSALNT0378018,lnc-ERG28-2:7
28812,HSALNT0378019,lnc-ERG28-2:5
28813,HSALNT0213312,lnc-TGFB3-1:2
28814,HSALNT0213314,lnc-TGFB3-1:1
28815,HSALNT0213336,lnc-TGFB3-10:1
28816,HSALNT0378043,lnc-TGFB3-3:1
28817,HSALNT0213355,lnc-GPATCH2L-1:3
28818,HSALNT0213368,lnc-ANGEL1-5:1
28819,HSALNT0378058,lnc-ANGEL1-3:1
28820,HSALNT0213392,VASH1-AS1:19
28821,HSALNT0378062,VASH1-AS1:18
28822,HSALNT0378064,VASH1-AS1:17
28823,HSALNT0378065,VASH1-AS1:13
28824,HSALNT0378087,LINC01629:2
28825,HSALNT0378089,LINC02288:19
28826,HSALNT0378092,lnc-CIPC-1:2
28827,HSALNT0213482,LINC02289:37
28828,HSALNT0378094,LINC02289:28
28829,HSALNT0378103,LINC02289:34
28830,HSALNT0378104,LINC02289:46
28831,HSALNT0213597,lnc-SNW1-1:1
28832,HSALNT0213598,lnc-SNW1-2:1
28833,HSALNT0378130,lnc-SNW1-3:1
28834,HSALNT0378131,lnc-SNW1-4:1
28835,HSALNT0213617,lnc-DIO2-5:1
28836,HSALNT0378139,lnc-DIO2-5:2
28837,HSALNT0213621,lnc-ADCK1-1:1
28838,HSALNT0213622,lnc-DIO2-4:1
28839,HSALNT0378160,lnc-DIO2-3:1
28840,HSALNT0378162,lnc-DIO2-2:1
28841,HSALNT0378195,lnc-GTF2A1-78:2
28842,HSALNT0378237,lnc-TSHR-9:8
28843,HSALNT0378240,LINC02308:4
28844,HSALNT0378263,LINC01467:2
28845,HSALNT0213795,lnc-TSHR-4:1
28846,HSALNT0213790,LINC02311:5
28847,HSALNT0378266,LINC02311:4
28848,HSALNT0213867,LINC02301:16
28849,HSALNT0378300,LINC02301:23
28850,HSALNT0378314,LINC02301:24
28851,HSALNT0378318,lnc-SEL1L-4:1
28852,HSALNT0213899,lnc-SEL1L-5:1
28853,HSALNT0378330,lnc-SEL1L-6:1
28854,HSALNT0378338,LINC02305:8
28855,HSALNT0378373,lnc-GALC-10:1
28856,HSALNT0378374,lnc-GALC-9:1
28857,HSALNT0378381,LINC02329:3
28858,HSALNT0378383,LINC00911:3
28859,HSALNT0378389,LINC00911:6
28860,HSALNT0378390,lnc-GALC-8:3
28861,HSALNT0214201,LINC02328:61
28862,HSALNT0214214,LINC02328:63
28863,HSALNT0378428,LINC02328:55
28864,HSALNT0214207,LINC02316:3
28865,HSALNT0214232,LINC02309:6
28866,HSALNT0214260,lnc-GPR65-2:11
28867,HSALNT0378454,LINC01148:4
28868,HSALNT0214304,lnc-GPR65-15:1
28869,HSALNT0214310,lnc-GPR65-6:1
28870,HSALNT0214317,LINC02296:4
28871,HSALNT0214346,lnc-GALC-3:1
28872,HSALNT0378479,LINC02330:3
28873,HSALNT0378480,lnc-GALC-3:2
28874,HSALNT0378481,lnc-GALC-3:3
28875,HSALNT0214328,lnc-GPR65-5:1
28876,HSALNT0214361,lnc-GPR65-4:1
28877,HSALNT0214377,lnc-GALC-1:1
28878,HSALNT0214390,lnc-GALC-2:1
28879,HSALNT0378499,lnc-GALC-2:2
28880,HSALNT0214394,LINC01146:5
28881,HSALNT0214407,LINC01146:12
28882,HSALNT0214415,LINC01146:15
28883,HSALNT0214426,LINC01146:19
28884,HSALNT0378500,LINC01146:9
28885,HSALNT0378501,LINC01146:13
28886,HSALNT0378578,LINC01146:4
28887,HSALNT0378579,LINC01146:11
28888,HSALNT0214444,lnc-KCNK10-1:2
28889,HSALNT0378583,lnc-KCNK10-1:3
28890,HSALNT0214445,lnc-GPR65-3:1
28891,HSALNT0214449,lnc-GPR65-3:2
28892,HSALNT0378595,lnc-ZC3H14-1:1
28893,HSALNT0378598,lnc-SPATA7-4:1
28894,HSALNT0214486,lnc-EML5-1:1
28895,HSALNT0378599,lnc-TTC8-2:2
28896,HSALNT0214526,lnc-TTC8-9:1
28897,HSALNT0214536,lnc-TTC8-4:1
28898,HSALNT0378611,lnc-TTC8-4:5
28899,HSALNT0214539,lnc-TTC8-3:1
28900,HSALNT0214541,lnc-TTC8-1:2
28901,HSALNT0378616,lnc-FOXN3-1:2
28902,HSALNT0378618,FOXN3-AS1:1
28903,HSALNT0214555,FOXN3-AS2:1
28904,HSALNT0214561,lnc-FOXN3-2:1
28905,HSALNT0214562,lnc-FOXN3-2:3
28906,HSALNT0214564,lnc-FOXN3-2:2
28907,HSALNT0378635,lnc-CALM1-7:2
28908,HSALNT0378639,lnc-NRDE2-1:1
28909,HSALNT0378644,LINC02317:7
28910,HSALNT0214618,LINC00642:5
28911,HSALNT0378647,LINC00642:7
28912,HSALNT0378666,LINC00642:3
28913,HSALNT0378670,lnc-TTC7B-3:1
28914,HSALNT0214658,lnc-CALM1-3:1
28915,HSALNT0214667,lnc-CALM1-4:1
28916,HSALNT0214671,lnc-CALM1-5:1
28917,HSALNT0214687,LINC02321:3
28918,HSALNT0214720,lnc-DGLUCY-7:1
28919,HSALNT0378699,lnc-DGLUCY-7:2
28920,HSALNT0214723,lnc-DGLUCY-1:1
28921,HSALNT0378713,lnc-DGLUCY-2:2
28922,HSALNT0214769,lnc-TC2N-1:3
28923,HSALNT0378727,lnc-NDUFB1-2:1
28924,HSALNT0214883,lnc-CHGA-1:1
28925,HSALNT0378751,lnc-CHGA-1:7
28926,HSALNT0378752,lnc-CHGA-1:6
28927,HSALNT0378753,lnc-CHGA-1:3
28928,HSALNT0214894,LINC02287:3
28929,HSALNT0378756,ITPK1-AS1:1
28930,HSALNT0214922,lnc-COX8C-1:1
28931,HSALNT0214952,FAM181A-AS1:3
28932,HSALNT0214964,FAM181A-AS1:4
28933,HSALNT0378759,FAM181A-AS1:1
28934,HSALNT0378760,FAM181A-AS1:2
28935,HSALNT0378785,lnc-SERPINA3-22:2
28936,HSALNT0215096,lnc-GSC-3:1
28937,HSALNT0215102,LINC02279:3
28938,HSALNT0378795,lnc-SERPINA3-1:1
28939,HSALNT0215130,DICER1-AS1:3
28940,HSALNT0215151,DICER1-AS1:12
28941,HSALNT0378799,DICER1-AS1:4
28942,HSALNT0378800,DICER1-AS1:16
28943,HSALNT0215161,lnc-DICER1-1:3
28944,HSALNT0215173,LINC02292:14
28945,HSALNT0215193,lnc-GLRX5-6:2
28946,HSALNT0215203,SNHG10:10
28947,HSALNT0215207,SNHG10:3
28948,HSALNT0378849,SNHG10:6
28949,HSALNT0378850,SNHG10:8
28950,HSALNT0378880,LINC02318:12
28951,HSALNT0378881,LINC02318:9
28952,HSALNT0215229,TCL6:1
28953,HSALNT0215236,lnc-TCL1B-5:1
28954,HSALNT0215239,TCL6:5
28955,HSALNT0215255,TCL6:23
28956,HSALNT0215257,TCL6:24
28957,HSALNT0215259,TCL6:25
28958,HSALNT0289264,TCL6:6
28959,HSALNT0378891,TCL6:13
28960,HSALNT0378892,TCL6:4
28961,HSALNT0378893,TCL6:12
28962,HSALNT0378894,TCL6:7
28963,HSALNT0378895,TCL6:14
28964,HSALNT0378896,TCL6:22
28965,HSALNT0378897,TCL6:11
28966,HSALNT0378906,lnc-TCL1B-2:3
28967,HSALNT0215282,lnc-TCL1A-1:1
28968,HSALNT0378912,lnc-TCL1A-1:2
28969,HSALNT0215308,lnc-BDKRB1-1:1
28970,HSALNT0215309,lnc-ATG2B-3:5
28971,HSALNT0378922,lnc-ATG2B-1:2
28972,HSALNT0378923,lnc-ATG2B-12:2
28973,HSALNT0378924,lnc-ATG2B-12:1
28974,HSALNT0378932,lnc-ATG2B-16:3
28975,HSALNT0378937,lnc-PAPOLA-1:3
28976,HSALNT0378959,lnc-PAPOLA-1:2
28977,HSALNT0215375,LINC02299:4
28978,HSALNT0215388,LINC00618:4
28979,HSALNT0378977,lnc-ATG2B-21:1
28980,HSALNT0378978,lnc-ATG2B-21:2
28981,HSALNT0215408,lnc-VRK1-3:1
28982,HSALNT0215409,LINC02304:3
28983,HSALNT0215442,LINC02325:20
28984,HSALNT0215444,LINC02325:23
28985,HSALNT0378995,LINC02325:32
28986,HSALNT0215472,LINC02291:9
28987,HSALNT0379000,LINC02291:8
28988,HSALNT0379001,LINC02291:10
28989,HSALNT0215486,LINC02312:4
28990,HSALNT0379021,LINC02312:5
28991,HSALNT0215488,lnc-BCL11B-7:1
28992,HSALNT0215520,LINC01550:11
28993,HSALNT0215540,LINC01550:18
28994,HSALNT0379022,LINC01550:7
28995,HSALNT0379023,LINC01550:21
28996,HSALNT0379030,LINC01550:13
28997,HSALNT0379031,LINC01550:20
28998,HSALNT0215549,LINC01550:2
28999,HSALNT0379055,LINC02295:4
29000,HSALNT0215613,lnc-C14orf177-2:1
29001,HSALNT0215636,lnc-C14orf177-1:1
29002,HSALNT0379073,lnc-BCL11B-4:1
29003,HSALNT0215676,lnc-CCNK-2:1
29004,HSALNT0215681,lnc-CCNK-1:1
29005,HSALNT0215697,lnc-BCL11B-2:1
29006,HSALNT0215708,lnc-HHIPL1-2:1
29007,HSALNT0379097,lnc-HHIPL1-1:2
29008,HSALNT0215722,lnc-CCDC85C-1:1
29009,HSALNT0215743,lnc-DEGS2-5:1
29010,HSALNT0215752,lnc-DEGS2-4:1
29011,HSALNT0379106,lnc-DEGS2-2:1
29012,HSALNT0379117,lnc-SLC25A47-3:1
29013,HSALNT0215802,lnc-SLC25A29-1:1
29014,HSALNT0215805,lnc-YY1-1:2
29015,HSALNT0215807,lnc-YY1-1:3
29016,HSALNT0215818,lnc-SLC25A47-1:1
29017,HSALNT0215826,lnc-SLC25A47-4:2
29018,HSALNT0379120,lnc-SLC25A47-4:1
29019,HSALNT0215849,lnc-BEGAIN-1:1
29020,HSALNT0215858,LINC00523:3
29021,HSALNT0215862,LINC00523:5
29022,HSALNT0215863,LINC00523:6
29023,HSALNT0379125,LINC00523:2
29024,HSALNT0379126,LINC00523:1
29025,HSALNT0379131,LINC00523:4
29026,HSALNT0379138,lnc-BEGAIN-2:1
29027,HSALNT0215934,lnc-DLK1-35:72
29028,HSALNT0215938,lnc-DLK1-35:76
29029,HSALNT0215948,lnc-DLK1-35:89
29030,HSALNT0215954,lnc-DLK1-35:99
29031,HSALNT0215959,lnc-DLK1-35:103
29032,HSALNT0215965,lnc-DLK1-35:111
29033,HSALNT0215967,lnc-DLK1-35:113
29034,HSALNT0215970,lnc-DLK1-35:114
29035,HSALNT0215971,lnc-DLK1-35:115
29036,HSALNT0215975,lnc-DLK1-35:116
29037,HSALNT0215977,lnc-DLK1-35:117
29038,HSALNT0215979,lnc-DLK1-35:118
29039,HSALNT0215992,lnc-DLK1-35:122
29040,HSALNT0215994,lnc-DLK1-35:123
29041,HSALNT0215996,lnc-DLK1-35:124
29042,HSALNT0215998,lnc-DLK1-35:125
29043,HSALNT0216000,lnc-DLK1-35:126
29044,HSALNT0216002,lnc-DLK1-35:127
29045,HSALNT0216004,lnc-DLK1-35:128
29046,HSALNT0216007,lnc-DLK1-35:129
29047,HSALNT0216019,lnc-DLK1-35:137
29048,HSALNT0216023,lnc-DLK1-35:138
29049,HSALNT0216039,lnc-DLK1-35:144
29050,HSALNT0379142,lnc-DLK1-35:102
29051,HSALNT0379143,lnc-DLK1-35:90
29052,HSALNT0379144,lnc-DLK1-35:81
29053,HSALNT0379145,lnc-DLK1-35:53
29054,HSALNT0379146,lnc-DLK1-35:92
29055,HSALNT0379147,lnc-DLK1-35:89
29056,HSALNT0379148,lnc-DLK1-35:96
29057,HSALNT0379149,lnc-DLK1-35:93
29058,HSALNT0379150,lnc-DLK1-35:95
29059,HSALNT0379151,lnc-DLK1-35:59
29060,HSALNT0379152,lnc-DLK1-35:86
29061,HSALNT0379153,lnc-DLK1-35:1
29062,HSALNT0379154,lnc-DLK1-35:58
29063,HSALNT0379155,lnc-DLK1-35:66
29064,HSALNT0379156,lnc-DLK1-35:54
29065,HSALNT0379157,lnc-DLK1-35:56
29066,HSALNT0379158,lnc-DLK1-35:2
29067,HSALNT0379159,lnc-DLK1-35:61
29068,HSALNT0379160,lnc-DLK1-35:62
29069,HSALNT0379161,lnc-DLK1-35:32
29070,HSALNT0379162,lnc-DLK1-35:55
29071,HSALNT0379163,lnc-DLK1-35:52
29072,HSALNT0379164,lnc-DLK1-35:74
29073,HSALNT0379165,lnc-DLK1-35:57
29074,HSALNT0379240,lnc-DLK1-35:131
29075,HSALNT0379241,lnc-DLK1-35:143
29076,HSALNT0379242,lnc-DLK1-35:141
29077,HSALNT0379243,lnc-DLK1-35:120
29078,HSALNT0215949,lnc-RTL1-1:1
29079,HSALNT0379296,MIR381HG:1
29080,HSALNT0289166,MEG9:1
29081,HSALNT0379297,MEG9:5
29082,HSALNT0379312,lnc-RTL1-3:3
29083,HSALNT0379313,lnc-RTL1-3:1
29084,HSALNT0379314,lnc-RTL1-3:2
29085,HSALNT0379315,lnc-RTL1-3:6
29086,HSALNT0379316,lnc-RTL1-3:5
29087,HSALNT0379321,LINC02285:5
29088,HSALNT0216100,lnc-DIO3-4:1
29089,HSALNT0379327,lnc-RTL1-5:3
29090,HSALNT0379334,LINC00524:3
29091,HSALNT0379392,LINC02320:24
29092,HSALNT0379401,LINC02320:25
29093,HSALNT0216129,LINC02314:4
29094,HSALNT0216132,lnc-DIO3-2:2
29095,HSALNT0216163,DIO3OS:19
29096,HSALNT0216181,DIO3OS:8
29097,HSALNT0379372,DIO3OS:4
29098,HSALNT0379373,DIO3OS:3
29099,HSALNT0379374,DIO3OS:2
29100,HSALNT0379375,DIO3OS:12
29101,HSALNT0379376,DIO3OS:18
29102,HSALNT0379377,DIO3OS:16
29103,HSALNT0379378,DIO3OS:5
29104,HSALNT0379379,DIO3OS:6
29105,HSALNT0379380,DIO3OS:1
29106,HSALNT0379388,DIO3OS:9
29107,HSALNT0379408,LINC00239:2
29108,HSALNT0379412,lnc-HSP90AA1-15:1
29109,HSALNT0216235,lnc-HSP90AA1-4:1
29110,HSALNT0216245,lnc-DYNC1H1-1:2
29111,HSALNT0216248,lnc-DYNC1H1-1:3
29112,HSALNT0379444,LINC02323:10
29113,HSALNT0216343,lnc-CDC42BPB-1:3
29114,HSALNT0379448,lnc-CDC42BPB-1:1
29115,HSALNT0216374,lnc-EXOC3L4-1:1
29116,HSALNT0379451,LINC00677:2
29117,HSALNT0379452,LINC00677:1
29118,HSALNT0379470,LINC00605:5
29119,HSALNT0216427,lnc-TNFAIP2-7:1
29120,HSALNT0379483,lnc-CKB-2:1
29121,HSALNT0216489,lnc-CKB-1:1
29122,HSALNT0216496,lnc-KLC1-16:1
29123,HSALNT0379489,lnc-XRCC3-1:2
29124,HSALNT0216509,lnc-ZFYVE21-1:3
29125,HSALNT0216510,lnc-XRCC3-3:1
29126,HSALNT0216511,lnc-ZFYVE21-2:1
29127,HSALNT0216513,lnc-ZFYVE21-3:1
29128,HSALNT0379490,LINC00637:1
29129,HSALNT0379493,lnc-PPP1R13B-1:1
29130,HSALNT0379526,lnc-RD3L-1:7
29131,HSALNT0216603,lnc-KIF26A-5:2
29132,HSALNT0216605,lnc-KIF26A-5:3
29133,HSALNT0379541,lnc-KIF26A-5:12
29134,HSALNT0379551,lnc-TMEM179-1:4
29135,HSALNT0379553,lnc-AKT1-99:1
29136,HSALNT0216662,LINC02280:16
29137,HSALNT0379554,LINC02280:19
29138,HSALNT0379556,LINC02280:14
29139,HSALNT0379557,lnc-INF2-1:6
29140,HSALNT0216673,lnc-AKT1-2:1
29141,HSALNT0216694,lnc-SIVA1-1:1
29142,HSALNT0289054,LINC00638:2
29143,HSALNT0216707,lnc-CEP170B-2:1
29144,HSALNT0216710,lnc-AKT1-1:12
29145,HSALNT0216732,lnc-CEP170B-1:1
29146,HSALNT0216797,LINC02298:19
29147,HSALNT0216805,LINC02298:23
29148,HSALNT0379586,LINC02298:24
29149,HSALNT0379592,lnc-JAG2-1:1
29150,HSALNT0216837,lnc-BRF1-1:2
29151,HSALNT0216838,lnc-BRF1-1:1
29152,HSALNT0216849,lnc-BRF1-2:1
29153,HSALNT0216890,lnc-BRF1-9:2
29154,HSALNT0216916,lnc-TMEM121-3:1
29155,HSALNT0216918,lnc-TMEM121-3:2
29156,HSALNT0216923,FAM30A:11
29157,HSALNT0379618,FAM30A:10
29158,HSALNT0379619,FAM30A:9
29159,HSALNT0379620,FAM30A:8
29160,HSALNT0379621,FAM30A:2
29161,HSALNT0379622,FAM30A:12
29162,HSALNT0216942,lnc-TMEM121-5:1
29163,HSALNT0379629,LINC00226:4
29164,HSALNT0379630,LINC00226:2
29165,HSALNT0379635,LINC00221:11
29166,HSALNT0379636,LINC00221:9
29167,HSALNT0379637,LINC00221:10
29168,HSALNT0379676,lnc-GOLGA6L6-1:1
29169,HSALNT0217076,lnc-LINC02203-6:1
29170,HSALNT0217079,lnc-LINC02203-6:2
29171,HSALNT0217080,lnc-LINC02203-5:1
29172,HSALNT0217098,lnc-GOLGA6L6-13:1
29173,HSALNT0217103,lnc-POTEB2-2:1
29174,HSALNT0379688,lnc-POTEB2-1:1
29175,HSALNT0379689,lnc-LINC02203-4:1
29176,HSALNT0217125,LINC01193:4
29177,HSALNT0217129,LINC01193:6
29178,HSALNT0379691,LINC01193:2
29179,HSALNT0379692,LINC01193:5
29180,HSALNT0379693,LINC01193:7
29181,HSALNT0379728,lnc-POTEB2-3:1
29182,HSALNT0217157,lnc-POTEB3-1:2
29183,HSALNT0217161,lnc-POTEB3-16:1
29184,HSALNT0379743,lnc-LINC02203-26:1
29185,HSALNT0379744,lnc-LINC02203-25:1
29186,HSALNT0379751,lnc-LINC02203-1:4
29187,HSALNT0379753,lnc-POTEB-3:2
29188,HSALNT0379771,lnc-OR4N4-1:22
29189,HSALNT0379772,lnc-OR4N4-1:11
29190,HSALNT0379773,lnc-OR4N4-1:4
29191,HSALNT0379774,lnc-OR4N4-1:2
29192,HSALNT0379775,lnc-OR4N4-1:3
29193,HSALNT0217223,lnc-POTEB-17:1
29194,HSALNT0379805,lnc-NIPA1-2:15
29195,HSALNT0379806,lnc-NIPA1-2:16
29196,HSALNT0379807,lnc-NIPA1-2:14
29197,HSALNT0379830,lnc-MAGEL2-1:1
29198,HSALNT0217381,PWRN4:3
29199,HSALNT0217417,lnc-NPAP1-9:1
29200,HSALNT0217425,lnc-NPAP1-9:5
29201,HSALNT0217436,lnc-NPAP1-9:11
29202,HSALNT0217472,PWRN3:1
29203,HSALNT0217516,PWRN1:18
29204,HSALNT0217517,PWRN1:21
29205,HSALNT0217520,PWRN1:22
29206,HSALNT0217528,PWRN1:25
29207,HSALNT0217535,PWRN1:27
29208,HSALNT0217540,PWRN1:30
29209,HSALNT0217542,PWRN1:31
29210,HSALNT0379927,PWRN1:11
29211,HSALNT0379928,PWRN1:16
29212,HSALNT0379929,PWRN1:10
29213,HSALNT0379930,PWRN1:13
29214,HSALNT0379931,lnc-NPAP1-8:2
29215,HSALNT0379991,PWRN1:7
29216,HSALNT0217399,PWRN2:7
29217,HSALNT0217400,PWRN2:6
29218,HSALNT0379977,PWRN2:2
29219,HSALNT0217428,lnc-NDN-2:1
29220,HSALNT0217559,lnc-SNRPN-8:92
29221,HSALNT0217569,lnc-SNRPN-8:100
29222,HSALNT0217570,lnc-SNRPN-8:101
29223,HSALNT0217574,lnc-SNRPN-8:106
29224,HSALNT0217579,lnc-SNRPN-8:111
29225,HSALNT0217582,lnc-SNRPN-8:114
29226,HSALNT0217589,lnc-SNRPN-8:129
29227,HSALNT0217602,lnc-SNRPN-8:146
29228,HSALNT0217610,lnc-SNRPN-8:152
29229,HSALNT0217613,lnc-SNRPN-8:154
29230,HSALNT0217617,lnc-SNRPN-8:158
29231,HSALNT0217631,SNHG14:7
29232,HSALNT0380000,lnc-SNRPN-8:161
29233,HSALNT0380001,lnc-SNRPN-8:113
29234,HSALNT0380002,lnc-SNRPN-8:120
29235,HSALNT0380003,lnc-SNRPN-8:90
29236,HSALNT0380004,lnc-SNRPN-8:128
29237,HSALNT0380005,SNHG14:10
29238,HSALNT0380006,lnc-SNRPN-8:87
29239,HSALNT0380007,SNHG14:11
29240,HSALNT0380008,lnc-SNRPN-8:143
29241,HSALNT0380009,lnc-SNRPN-8:25
29242,HSALNT0380160,lnc-SNRPN-8:150
29243,HSALNT0380162,lnc-SNRPN-8:124
29244,HSALNT0217575,lnc-UBE3A-2:1
29245,HSALNT0217648,LINC02250:6
29246,HSALNT0380196,lnc-SNRPN-5:2
29247,HSALNT0217684,LINC02346:6
29248,HSALNT0217686,LINC02346:7
29249,HSALNT0380237,lnc-ATP10A-1:1
29250,HSALNT0217712,LINC00929:8
29251,HSALNT0380254,LINC00929:11
29252,HSALNT0380255,LINC00929:6
29253,HSALNT0380256,LINC00929:2
29254,HSALNT0380257,LINC00929:7
29255,HSALNT0217741,LINC02248:11
29256,HSALNT0380291,LINC02248:10
29257,HSALNT0217754,lnc-ATP10A-9:1
29258,HSALNT0217762,lnc-ATP10A-4:1
29259,HSALNT0217786,GABRG3-AS1:1
29260,HSALNT0217796,lnc-GABRA5-1:1
